#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:38.656712	-3	1	-2	0.915283203125	0.30126953125	-0.509033203125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:38.824208	-3	1	-2	0.9130859375	0.303955078125	-0.510009765625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:38.946828	-4	1	-2	0.915771484375	0.30712890625	-0.51123046875	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:39.068892	-2	1	-2	0.916259765625	0.302734375	-0.501708984375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:39.190932	-3	1	-2	0.904296875	0.3076171875	-0.509765625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:39.313627	-2	1	-2	0.912353515625	0.30908203125	-0.50634765625	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:39.436063	-2	1	-2	0.9150390625	0.3037109375	-0.5078125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:39.558204	-2	1	-2	0.91748046875	0.3076171875	-0.510009765625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:39.680180	-2	1	-2	0.91748046875	0.300537109375	-0.501953125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:39.803729	-3	1	-2	0.9150390625	0.30517578125	-0.5107421875	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:39.928133	-3	1	-2	0.91357421875	0.304443359375	-0.506103515625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:40.049929	-2	1	-2	0.9169921875	0.30078125	-0.512939453125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:40.179051	-2	1	-2	0.912109375	0.299072265625	-0.501708984375	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:40.347426	-3	1	-2	0.91162109375	0.30517578125	-0.505126953125	21.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:40.470945	-2	1	-2	0.917236328125	0.30908203125	-0.506103515625	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:40.594922	-3	1	-2	0.9169921875	0.30517578125	-0.500244140625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:40.718648	-2	1	-2	0.9189453125	0.30224609375	-0.513671875	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:40.842532	-3	1	-2	0.911865234375	0.30029296875	-0.50341796875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:40.966343	-1	1	-2	0.914306640625	0.302734375	-0.509033203125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:41.090354	-2	1	-2	0.910400390625	0.302001953125	-0.506591796875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:41.213858	-2	1	-2	0.90771484375	0.3046875	-0.507080078125	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:41.337656	-2	1	-2	0.917236328125	0.302978515625	-0.50927734375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:41.462054	-2	1	-2	0.907470703125	0.299560546875	-0.50390625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:41.585962	-3	1	-2	0.91845703125	0.307861328125	-0.50634765625	21.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:41.709362	-3	1	-2	0.911865234375	0.299560546875	-0.511474609375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:41.832953	-4	1	-2	0.908447265625	0.30322265625	-0.50830078125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:41.957196	-3	1	-2	0.917724609375	0.304443359375	-0.51123046875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:42.081054	-4	1	-2	0.915771484375	0.306884765625	-0.507568359375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:42.204474	-2	1	-2	0.913330078125	0.3037109375	-0.500244140625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:42.328167	-3	1	-2	0.915771484375	0.3056640625	-0.5009765625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:42.452081	-2	1	-2	0.90966796875	0.30908203125	-0.50830078125	21.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:42.575681	-2	1	-2	0.9140625	0.302490234375	-0.50732421875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:42.700093	-3	1	-2	0.921630859375	0.304931640625	-0.51025390625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:42.823743	-3	1	-2	0.91259765625	0.302978515625	-0.513427734375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:42.947330	-2	1	-2	0.91357421875	0.30224609375	-0.51171875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:43.071240	-3	1	-2	0.9130859375	0.3046875	-0.501220703125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:43.194993	-3	1	-2	0.911865234375	0.30712890625	-0.505615234375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:43.318807	-3	1	-2	0.914794921875	0.301513671875	-0.502685546875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:43.443531	-1	1	-2	0.913330078125	0.30615234375	-0.51123046875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:43.567593	-2	1	-2	0.913818359375	0.302978515625	-0.504638671875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:43.693561	-2	1	-2	0.913818359375	0.301025390625	-0.5048828125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:43.817391	-2	1	-2	0.911865234375	0.30517578125	-0.5068359375	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:43.941215	-3	1	-2	0.91552734375	0.298095703125	-0.508056640625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:44.064972	-2	1	-2	0.91845703125	0.300537109375	-0.5078125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:44.188501	-2	1	-2	0.91015625	0.305908203125	-0.498046875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:44.312860	-3	1	-2	0.91650390625	0.309814453125	-0.508056640625	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:44.434223	-2	1	-2	0.9189453125	0.305908203125	-0.5087890625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:44.557630	-2	1	-2	0.913818359375	0.298828125	-0.5107421875	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:44.714362	-3	1	-2	0.909912109375	0.3017578125	-0.503662109375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:44.837793	-2	1	-2	0.91015625	0.302734375	-0.5107421875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:44.959556	-2	1	-2	0.907958984375	0.308349609375	-0.51416015625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:45.082869	-2	1	-2	0.932861328125	0.306396484375	-0.50927734375	21.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:45.207079	-4	1	-2	0.9140625	0.30712890625	-0.505126953125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:45.331732	-3	1	-2	0.91162109375	0.306396484375	-0.50537109375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:45.496980	-2	1	-2	0.91650390625	0.302978515625	-0.510986328125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:45.624190	-3	1	-2	0.912841796875	0.299560546875	-0.50830078125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:45.754791	-3	1	-2	0.91552734375	0.305419921875	-0.50390625	21.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:45.879261	-2	1	-2	0.90966796875	0.304443359375	-0.504150390625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:46.003181	-3	1	-2	0.91259765625	0.309326171875	-0.513671875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:46.126945	-3	1	-2	0.91357421875	0.304443359375	-0.50732421875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:46.283865	-4	1	-2	0.91943359375	0.302001953125	-0.501708984375	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:46.419696	-2	1	-2	0.91650390625	0.302490234375	-0.50830078125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:46.546518	-3	1	-2	0.915283203125	0.298828125	-0.505126953125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:46.669592	-4	1	-2	0.911865234375	0.300048828125	-0.504150390625	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:46.791624	-2	1	-2	0.91357421875	0.30126953125	-0.501953125	21.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:46.914127	-3	1	-2	0.91455078125	0.304443359375	-0.50244140625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:47.046538	-3	1	-2	0.92138671875	0.29931640625	-0.507568359375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:47.185723	-3	1	-2	0.913818359375	0.302001953125	-0.5087890625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:47.309205	-3	1	-2	0.918212890625	0.30029296875	-0.50634765625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:47.432764	-3	1	-2	0.91162109375	0.307861328125	-0.495849609375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:47.556474	-2	1	-2	0.9130859375	0.303955078125	-0.50146484375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:47.679423	-2	1	-2	0.916015625	0.306640625	-0.515380859375	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:47.801053	-2	1	-2	0.909423828125	0.30126953125	-0.501708984375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:47.957369	-3	1	-2	0.9111328125	0.301513671875	-0.5107421875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:48.079457	-3	1	-2	0.916259765625	0.309814453125	-0.5126953125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:48.201856	-2	1	-2	0.914794921875	0.304931640625	-0.50390625	21.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:48.324380	-2	1	-2	0.9140625	0.304443359375	-0.502685546875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:48.446300	-2	1	-2	0.916259765625	0.30322265625	-0.504150390625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:48.568434	-2	1	-2	0.91357421875	0.304931640625	-0.502197265625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:48.693262	-4	1	-2	0.914306640625	0.30322265625	-0.507080078125	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:48.815794	-2	1	-2	0.912841796875	0.30224609375	-0.503173828125	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:48.937740	-3	1	-2	0.914794921875	0.3046875	-0.50830078125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:49.059762	-2	1	-2	0.9150390625	0.307373046875	-0.509521484375	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:49.181885	-2	1	-2	0.910888671875	0.30712890625	-0.514892578125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:49.304334	-3	1	-2	0.914306640625	0.306640625	-0.511962890625	21.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:49.426566	-3	1	-2	0.9169921875	0.298095703125	-0.5078125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:49.548632	-2	1	-2	0.91162109375	0.296630859375	-0.507568359375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:49.670728	-2	1	-2	0.91552734375	0.304931640625	-0.50048828125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:49.792527	-3	1	-2	0.9111328125	0.308837890625	-0.5048828125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:49.913029	-3	1	-2	0.9150390625	0.2998046875	-0.48974609375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:50.033511	-2	1	-2	0.918212890625	0.301513671875	-0.50830078125	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:50.184068	-2	1	-2	0.913330078125	0.3037109375	-0.506103515625	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:50.304601	-3	1	-2	0.914794921875	0.302978515625	-0.50537109375	21.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:50.424963	-2	1	-2	0.911865234375	0.30419921875	-0.5078125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:50.545461	-1	1	-2	0.91650390625	0.30615234375	-0.507568359375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:50.666334	-3	1	-2	0.914306640625	0.30615234375	-0.505126953125	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:50.787050	-2	1	-2	0.908935546875	0.303466796875	-0.51123046875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:50.936971	-3	1	-2	0.913818359375	0.303466796875	-0.5029296875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:51.071653	-3	1	-2	0.911865234375	0.30078125	-0.511962890625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:51.192118	-2	1	-2	0.920654296875	0.304443359375	-0.506103515625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:51.312612	-3	1	-2	0.9130859375	0.3017578125	-0.508056640625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:51.432887	-4	1	-1	0.91552734375	0.305908203125	-0.5029296875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:51.553647	-3	1	-2	0.91064453125	0.301025390625	-0.50927734375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:51.673984	-4	1	-2	0.910400390625	0.298828125	-0.503662109375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:51.821472	-3	1	-2	0.91552734375	0.300537109375	-0.5078125	21.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:51.943013	-3	1	-2	0.91259765625	0.30419921875	-0.512939453125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:52.064698	-4	1	-2	0.914794921875	0.302734375	-0.5	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:52.186150	-3	1	-2	0.916259765625	0.304443359375	-0.505615234375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:52.307898	-2	1	-2	0.917724609375	0.305419921875	-0.509521484375	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:52.429701	-3	1	-2	0.913818359375	0.2998046875	-0.510009765625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:52.596434	-1	1	-2	0.915283203125	0.305419921875	-0.505126953125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:52.720155	-2	1	-2	0.911865234375	0.30908203125	-0.5078125	21.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:52.843580	-2	1	-2	0.916748046875	0.30810546875	-0.48681640625	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:52.967182	-3	1	-2	0.91455078125	0.300537109375	-0.508544921875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:53.092358	-3	1	-2	0.917236328125	0.30126953125	-0.50439453125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:53.216183	-3	1	-2	0.9130859375	0.302978515625	-0.510009765625	21.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:53.339470	-2	1	-2	0.91259765625	0.302490234375	-0.501708984375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:53.462961	-2	1	-2	0.9130859375	0.30517578125	-0.514404296875	21.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:53.586597	-1	1	-2	0.916259765625	0.301513671875	-0.515380859375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:53.710044	-2	1	-2	0.913818359375	0.30224609375	-0.502197265625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:53.833608	-3	1	-2	0.91796875	0.303466796875	-0.5107421875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:53.957576	-3	1	-2	0.919921875	0.3046875	-0.51171875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:54.080728	-2	1	-2	0.9228515625	0.30517578125	-0.50341796875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:54.204082	-2	1	-2	0.91162109375	0.29931640625	-0.505126953125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:54.327998	-2	1	-2	0.916748046875	0.304443359375	-0.502685546875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:54.451770	-2	1	-2	0.919677734375	0.306396484375	-0.49853515625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:54.575501	-3	1	-2	0.915283203125	0.298583984375	-0.515380859375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:54.699698	-3	1	-2	0.914306640625	0.30322265625	-0.51318359375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:54.822880	-3	1	-2	0.918212890625	0.31005859375	-0.505615234375	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:54.947177	-3	1	-2	0.914794921875	0.30615234375	-0.509765625	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:55.078574	-3	1	-2	0.913818359375	0.30029296875	-0.50927734375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:55.201446	-3	1	-2	0.91748046875	0.299560546875	-0.514404296875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:55.323875	-2	1	-2	0.91357421875	0.308837890625	-0.5078125	21.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:55.466345	-2	1	-2	0.91357421875	0.306396484375	-0.5234375	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:55.603420	-2	1	-2	0.91259765625	0.301513671875	-0.50390625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:55.727381	-1	1	-2	0.913818359375	0.30615234375	-0.506591796875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:55.850997	-2	1	-2	0.912841796875	0.306396484375	-0.506103515625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:55.974743	-3	1	-2	0.915771484375	0.308837890625	-0.509521484375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:56.097382	-2	1	-2	0.915283203125	0.3037109375	-0.495849609375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:56.220706	-3	1	-2	0.913330078125	0.306396484375	-0.503173828125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:56.369793	-2	1	-2	0.912841796875	0.30615234375	-0.49267578125	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:56.493324	-3	1	-2	0.916748046875	0.298095703125	-0.4970703125	23.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:56.617191	-3	1	-2	0.915283203125	0.302734375	-0.5009765625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:56.740621	-2	1	-2	0.9169921875	0.30859375	-0.51123046875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:56.864067	-2	1	-2	0.91552734375	0.303955078125	-0.5087890625	21.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:56.987842	-3	1	-2	0.9208984375	0.302734375	-0.513671875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:57.111241	-2	1	-2	0.911376953125	0.302978515625	-0.506591796875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:57.235999	-3	1	-2	0.913818359375	0.30810546875	-0.506103515625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:57.359628	-3	1	-2	0.9150390625	0.3076171875	-0.50439453125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:57.483503	-2	1	-2	0.910400390625	0.285400390625	-0.50244140625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:57.607853	-2	1	-2	0.915283203125	0.30712890625	-0.506591796875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:57.732138	-3	1	-2	0.914794921875	0.3037109375	-0.50927734375	21.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:57.855248	-2	1	-2	0.9208984375	0.3046875	-0.508544921875	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:57.980596	-2	1	-2	0.9111328125	0.304443359375	-0.502197265625	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:58.103472	-2	1	-2	0.907958984375	0.307373046875	-0.499267578125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:58.226830	-2	1	-2	0.913818359375	0.302978515625	-0.503173828125	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:58.349666	-2	1	-2	0.910888671875	0.305419921875	-0.4990234375	21.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:58.487691	-3	1	-2	0.91650390625	0.301025390625	-0.5068359375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
14:30:58.626590	-2	1	-4	0.91796875	0.3046875	-0.50537109375	22.53
#time 	g_xout 	g_yout 	g_zout 	a_xout 	a_yout 	a_zout 	Temp   
